,dG0,sdG0
R_NADK4,-16.4986236807,3.80664170923
R_NADK5,-14.4975374422,3.95551865729
R_NADKm,-12.1687162282,2.9601378257
R_NADN,-35.9162764491,3.22685219339
R_NADNe,-35.9162764491,3.22685219339
R_NADNm,-35.9162764491,3.22685219339
R_NADPHtf,0.0,0.0
R_NADPHth,0.0,0.0
R_NADPHtru,0.0,0.0
R_NADPHts,0.0,0.0
R_NADPHtu,0.0,0.0
R_NADPHtxu,0.0,0.0
R_NADPN,-34.3610867343,3.30842155626
R_NADPNe,-34.3610867343,3.30842155626
R_NADPPPS,-13.6118271745,2.97610811881
R_NADPPPSm,-13.6118271745,2.97610811881
R_NADPt,0.0,0.0
R_NADPtf,0.0,0.0
R_NADPth,0.0,0.0
R_NADPtru,0.0,0.0
R_NADPts,0.0,0.0
R_NADPtu,0.0,0.0
R_NADPtx,0.0,0.0
R_NADPtxu,0.0,0.0
R_NADS2,-27.908170045,2.90783650411
R_NADTRHD,-0.185790434452,0.339553560169
R_NAD_H2,35.3567259607,3.01196118148
R_NADth,0.0,0.0
R_NADtm,0.0,0.0
R_NADtn,0.0,0.0
R_NADtpu,0.0,0.0
R_NADtru,0.0,0.0
R_NADts,0.0,0.0
R_NADtx,0.0,0.0
R_NAHCO3_HCLt,0.0,0.0
R_NAIt,0.0,0.0
R_NAKtr,0.0,0.0
R_NALN6,2.20705542102,7.61920768492
R_NAMNPP,-26.0210809969,2.97610811881
R_NAPRT,-0.240537594203,2.9601378257
R_NAPRTm,-0.240537594203,2.9601378257
R_NAPT,11.1952918532,5.1550524695
R_NARK,0.0,0.0
R_NAabcO,-25.7805434027,0.30790191248
R_NAt,0.0,0.0
R_NAt3_1,0.0,0.0
R_NAt3_15,0.0,0.0
R_NAt3_1g,0.0,0.0
R_NAt3_1p5pp,0.0,0.0
R_NAt3_2,0.0,0.0
R_NAt3_2pp,0.0,0.0
R_NAt3pp,0.0,0.0
R_NAtex,0.0,0.0
R_NAtx,0.0,0.0
R_NBAH,-2.43103947385,2.18780412094
R_NCAMUP,0.0,0.0
R_NCCt,0.0,0.0
R_NCKt,0.0,0.0
R_NCTPPRT,0.240537594203,2.9601378257
R_NDP1,-24.0004372739,0.316878608064
R_NDP10ex,5.95987063666,3.3126840239
R_NDP3,-23.1444221094,1.24707710452
R_NDP3ex,-23.1444221094,1.24707710452
R_NDP3g,-23.1444221094,1.24707710452
R_NDP4,-26.6314155857,2.97610819054
R_NDP6,-23.4062071892,2.97610811881
R_NDP7,-20.9972071488,3.22115536808
R_NDP7er,-20.9972071488,3.22115536808
R_NDP7ex,-20.9972071488,3.22115536808
R_NDP7g,-20.9972071488,3.22115536808
R_NDP8,-25.6196153305,1.28262488287
R_NDP8ex,-22.8968002081,1.27020705326
R_NDPK1,-2.47983147707,1.34552027429
R_NDPK10,2.63451847071,1.25947936493
R_NDPK10m,2.63451847071,1.25947936493
R_NDPK10n,2.63451847071,1.25947936493
R_NDPK1m,-2.47983147707,1.34552027429
R_NDPK1n,-2.47983147707,1.34552027429
R_NDPK2,-2.88374319453,1.27505262447
R_NDPK2m,-2.88374319453,1.27505262447
R_NDPK2n,-2.88374319453,1.27505262447
R_NDPK3,-0.475975619189,2.34026038299
R_NDPK3m,-0.475975619189,2.34026038299
R_NDPK3n,-0.475975619189,2.34026038299
R_NDPK4,2.32882121404,2.62368288881
R_NDPK4m,2.32882121404,2.62368288881
R_NDPK4n,2.32882121404,2.62368288881
R_NDPK5,2.7572562659,2.39335845056
R_NDPK5m,2.7572562659,2.39335845056
R_NDPK5n,2.7572562659,2.39335845056
R_NDPK6,1.26293985689,1.25947936493
R_NDPK6m,1.26293985689,1.25947936493
R_NDPK6n,1.26293985689,1.25947936493
R_NDPK7,4.32990745254,2.39334601662
R_NDPK7m,4.32990745254,2.39334601662
R_NDPK7n,4.32990745254,2.39334601662
R_NDPK8,3.12601573226,1.45719261251
R_NDPK8m,3.12601573226,1.45719261251
R_NDPK8n,3.12601573226,1.45719261251
R_NDPK9,3.71788827964,1.4724687639
R_NDPK9m,3.71788827964,1.4724687639
R_NDPK9n,3.71788827964,1.4724687639
R_NEOXANS,0.0,0.0
R_NFMLDF,-25.1964311586,6.09034606533
R_NFORGLUAH,-32.9530808385,5.59653081071
R_NHFRBO,-289.776342138,6.66052893688
R_NI2abcpp,-25.7805434027,0.30790191248
R_NI2t3pp,0.0,0.0
R_NI2t4pp,0.0,0.0
R_NI2tex,0.0,0.0
R_NI2tpp,0.0,0.0
R_NI2uabcpp,-25.7805434027,0.30790191248
R_NICRNS,-0.602382980658,2.78470924721
R_NICRNTtn,0.0,0.0
R_NIFEDIPINEte,0.0,0.0
R_NITR,-144.476579244,4.25151712657
R_NITR_NO,0.0,0.0
R_NIabc,-25.7805434027,0.30790191248
R_NIt5,0.0,0.0
R_NKCCt,0.0,0.0
R_NMNAT,2.02808914997,2.9601378257
R_NMNATm,2.02808914997,2.9601378257
R_NMNATn,2.02808914997,2.9601378257
R_NMNHYD,4.90290969932,5.0101072674
R_NMNN,-23.8770261139,4.91043895666
R_NMNP,0.0,0.0
R_NMNPtpp,0.0,0.0
R_NMNR,4.90290969932,5.0101072674
R_NMNS,-11.1952918532,5.1550524695
R_NMNTP,0.0,0.0
R_NMNt2m,0.0,0.0
R_NMNt2p,0.0,0.0
R_NMNt7,-23.8770261139,4.91043895666
R_NMNt7pp,-23.8770261139,4.91043895666
R_NMNtex,0.0,0.0
R_NMNtn,0.0,0.0
R_NNATm,-21.1092289896,4.56613881213
R_NNATn,-21.1092289896,4.56613881213
R_NNATr,-21.1092289896,4.56613881213
R_NNDMBRT,-21.8870899418,3.87324215971
R_NNDPR,-20.3246289198,4.24344361004
R_NNDPRm,-20.3246289198,4.24344361004
R_NNMT,57.6114548105,100000.000141
R_NNOR,-0.185790434452,0.339553560169
R_NO,0.0800108001537,0.0
R_NO2t,0.0,0.0
R_NO2t2r,0.0,0.0
R_NO2t2rpp,0.0,0.0
R_NO2t3,0.0,0.0
R_NO2tex,0.0,0.0
R_NO2th,0.0,0.0
R_NO3R3pp,0.0,0.0
R_NO3abcpp,-25.7805434027,0.30790191248
R_NO3t,0.0,0.0
R_NO3t2,0.0,0.0
R_NO3t2pp,0.0,0.0
R_NO3t3,0.0,0.0
R_NO3t7,0.0,0.0
R_NO3t7pp,0.0,0.0
R_NO3tex,0.0,0.0
R_NODOx,-488.541371263,10.2692982028
R_NODOy,-488.727161698,10.271768273
R_NOPD,22.3067688472,5.82010952301
R_NORANMT,22.4771505039,100000.000169
R_NORMETEVESSte,-51.5610868053,0.61580382496
R_NOS,0.0,0.0
R_NOS1,6.44784034966,0.0
R_NOS2,46.4206259855,0.0
R_NOS2_1,46.4206259855,0.0
R_NOVBCNtex,0.0,0.0
R_NOVBCNtpp,0.0,0.0
R_NOX,-132.642279361,4.22307069629
R_NOt,0.0,0.0
R_NOtex,0.0,0.0
R_NOtpp,0.0,0.0
R_NP1,-3.71595631786,2.99135215598
R_NPH,-37.0717833335,3.01652077345
R_NPHS,-97.8572759433,7.69061632586
R_NPPDO,-461.946793725,200000.000203
R_NPTHLte,0.0,0.0
R_NRPPHRVESSEC,-51.5610868053,0.61580382496
R_NRPPHRt4_2_r,0.0,0.0
R_NRPPHRtu,0.0,0.0
R_NRVNCt,0.0,0.0
R_NT5C,-25.178160422,2.79436143451
R_NTD1,-12.9948285872,1.23002388087
R_NTD10,-11.9819145438,2.16235776586
R_NTD10pp,-11.9819145438,2.16235776586
R_NTD11,-5.43770237099,1.87909022332
R_NTD11pp,-5.43770237099,1.87909022332
R_NTD12,-15.1770673105,2.38023829841
R_NTD12pp,-15.1770673105,2.38023829841
R_NTD1m,-12.9948285872,1.23002388087
R_NTD1pp,-12.9948285872,1.23002388087
R_NTD2,-9.31383630717,4.16823723597
R_NTD2e,-9.31383630717,4.16823723597
R_NTD2l,-9.31383630717,4.16823723597
R_NTD2m,-9.31383630717,4.16823723597
R_NTD2pp,-9.31383630717,4.16823723597
R_NTD3,-15.8644016781,2.33272228999
R_NTD3l,-15.8644016781,2.33272228999
R_NTD3pp,-15.8644016781,2.33272228999
R_NTD4,-15.3037053216,2.76094169701
R_NTD4e,-15.3037053216,2.76094169701
R_NTD4l,-15.3037053216,2.76094169701
R_NTD4pp,-15.3037053216,2.76094169701
R_NTD5,-11.0728172327,2.97329641505
R_NTD5l,-11.0728172327,2.97329641505
R_NTD5m,-11.0728172327,2.97329641505
R_NTD5pp,-11.0728172327,2.97329641505
R_NTD6,-16.6655294402,2.55797807002
R_NTD6l,-16.6655294402,2.55797807002
R_NTD6pp,-16.6655294402,2.55797807002
R_NTD7,-14.0650666941,1.42481372548
R_NTD7e,-14.0650666941,1.42481372548
R_NTD7l,-14.0650666941,1.42481372548
R_NTD7pp,-14.0650666941,1.42481372548
R_NTD8,-14.3521136627,2.33270795707
R_NTD8l,-14.3521136627,2.33270795707
R_NTD8pp,-14.3521136627,2.33270795707
R_NTD9,-5.76930175686,3.40491691126
R_NTD9e,-5.76930175686,3.40491691126
R_NTD9l,-5.76930175686,3.40491691126
R_NTD9pp,-5.76930175686,3.40491691126
R_NTMELYStner,0.0,0.0
R_NTP1,-25.7805434027,0.30790191248
R_NTP10,-29.4984316823,1.47938701063
R_NTP11,-28.4150618734,1.26600493178
R_NTP12,-28.414347825,1.26600493178
R_NTP2,-28.9065591349,1.46283646611
R_NTP3,-23.3007119256,1.36728291511
R_NTP3e,-23.3007119256,1.36728291511
R_NTP3pp,-23.3007119256,1.36728291511
R_NTP4,-28.5377996686,2.38861358397
R_NTP5,-25.3045677835,2.31958375332
R_NTP6,-30.1104508552,2.3886028733
R_NTP7,-22.8968002081,1.27020705326
R_NTP8,-27.0434832595,1.26600493178
R_NTP9,-28.1093646167,2.6068695593
R_NTPP1,-40.4319287612,2.42068314297
R_NTPP10,-40.2733624468,2.52201544994
R_NTPP11,-40.2697963504,2.52201544994
R_NTPP2,-31.7078475419,1.88821507425
R_NTPP3,-38.7793715514,2.42069007167
R_NTPP4,-33.9133327631,2.33131885077
R_NTPP5,-40.2796599776,2.52201544994
R_NTPP6,-35.0436941835,0.580501188213
R_NTPP7,-36.3808614356,2.62064229086
R_NTPP8,-29.1567208639,3.89117694069
R_NTPP9,-8.80127455257,2.9601378257
R_NTPTP1,-55.5531807838,0.0
R_NTPTP2,-55.4701263318,0.0
R_NTRARz,-134.078785068,4.50035569745
R_NTRIRx,169.401466745,0.0
R_NTRIRy,179.104400946,0.0
R_NaKt,-25.7805434027,0.30790191248
R_NaKt_1,-25.7805434027,0.30790191248
R_O2St,0.0,0.0
R_O2Stex,0.0,0.0
R_O2Stm,0.0,0.0
R_O2Stn,0.0,0.0
R_O2Stx,0.0,0.0
R_O2t,0.0,0.0
R_O2ter,0.0,0.0
R_O2tex,0.0,0.0
R_O2thr,0.0,0.0
R_O2tm,0.0,0.0
R_O2tn,0.0,0.0
R_O2tp,0.0,0.0
R_O2tpp,0.0,0.0
R_O2trhu,0.0,0.0
R_O2tu,0.0,0.0
R_OAAAKGtm,0.0,0.0
R_OAACITtm,0.0,0.0
R_OAADC,-16.5380763884,3.16457508568
R_OAADCS,-16.5380763884,3.16457508568
R_OAAICITtm,0.0,0.0
R_OAAt,0.0,0.0
R_OAAt2_2pp,0.0,0.0
R_OAAt2m,0.0,0.0
R_OAAtex,0.0,0.0
R_OAAtf,0.0,0.0
R_OAGMIG,-4.4540081335,2.36861366703
R_OARGDC,-13.8085629536,3.10948467687
R_OBDHc,-16.6122958267,5.58742184815
R_OBDHm,-16.6122958267,5.58742184815
R_OBTFL,-2.12250373312,4.79506920832
R_OCBT,-27.9961132002,2.9601378257
R_OCBTm,-27.9961132002,2.9601378257
R_OCCOAtm,0.0,0.0
R_OCCOAtx,0.0,0.0
R_OCDCAt,0.0,0.0
R_OCDCAt2,0.0,0.0
R_OCDCAt2pp,0.0,0.0
R_OCDCAtexi,0.0,0.0
R_OCDCEAt,0.0,0.0
R_OCDCEAt2pp,0.0,0.0
R_OCDCEAtexi,0.0,0.0
R_OCDOR,44.23867518,1.1371105733
R_OCHCCH,69.2722684153,5.02898409682
R_OCOAT1,12.3628179409,0.660534602973
R_OCOAT1m,12.3628179409,0.660534602973
R_OCOAT2r,1.67179469529,1.63774474164
R_OCOAT3r,-15.6989652331,2.05597438751
R_OCT,-27.9961132002,2.9601378257
R_OCTAt,0.0,0.0
R_OCTAtex,0.0,0.0
R_OCTD,31.6827929843,2.97954905437
R_OCTDPS,-369.898390161,14.5765712098
R_OCTh,-27.9961132002,2.9601378257
R_OCTm,-27.9961132002,2.9601378257
R_OGCOAAT,-32.6618337865,1.35477094838
R_OHACT1,0.0,0.0
R_OHACT2,-2.21306072126,2.1164395588
R_OHACT5,-2.21306072126,2.1164395588
R_OHEDH,-0.715990524143,1.4831262392
R_OHPBAT,9.99807285772,1.84043574982
R_OHPHM,-8.93311372959,100000.000089
R_OIVD1m,-24.1901575866,4.16638157651
R_OIVD1r,-24.1901575866,4.16638157651
R_OIVD2,-24.9560657986,3.37206473007
R_OIVD2m,-24.9560657986,3.37206473007
R_OIVD3,-24.9597322624,3.37206473007
R_OIVD3m,-24.9597322624,3.37206473007
R_OMCDC,-18.6249023676,4.34509421486
R_OMCDCm,-18.6249023676,4.34509421486
R_OMPDC,-28.081207589,8.58471989385
R_OP4ENH,-0.715299915073,1.4831262392
R_OP4ENH2,-0.714991408728,1.4831262392
R_OP4ENH3,-0.715299915073,1.4831262392
R_OPAH,-6.2837605014,3.15505057748
R_OPHBDC,-10.607354947,3.32981384412
R_OPHHX,-211.359185566,2.35545066433
R_OPHHX3,-33.7441232703,2.11851234538
R_ORDCh,-44.4428662987,5.28273094727
R_ORNDC,-44.4428662987,5.28273094727
R_ORNTA,-19.9713008626,4.29808701243
R_ORNTAC,2.34524328002,2.9601378257
R_ORNTACim,2.34524328002,2.9601378257
R_ORNTArm,-19.9713008626,4.29808701243
R_ORNabc,-25.7805434027,0.30790191248
R_ORNabcpp,-25.7805434027,0.30790191248
R_ORNt,0.0,0.0
R_ORNt2r,0.0,0.0
R_ORNt3m,0.0,0.0
R_ORNt4m,0.0,0.0
R_ORNtex,0.0,0.0
R_ORNtm,0.0,0.0
R_OROATP,0.0,0.0
R_OROTt2_2pp,0.0,0.0
R_OROTtex,0.0,0.0
R_ORPT,-13.7459335322,1.32381388021
R_OXACOAL,-20.7819315196,3.68588368379
R_OXADC,-16.6666924501,4.40823453781
R_OXADCm,-16.6666924501,4.40823453781
R_OXAGm,-11.4428961881,3.49571967021
R_OXAHCOtex,0.0,0.0
R_OXAMTC,7.60953501707,4.97042029482
R_OXAt,0.0,0.0
R_OXAtp,0.0,0.0
R_OXCDC,-17.0353294744,5.62490894119
R_OXFOt4pp,0.0,0.0
R_OXFOtex,0.0,0.0
R_OXGDC,-18.0729177707,3.41650816796
R_OXO2Ctm,0.0,0.0
R_OXOADLR,0.0,0.0
R_OXOAEL,10.6902275804,3.9475722535
R_OXPTNDH,-39.801027706,1.11652288576
R_P45011A1m,-770.766445474,6.21113474714
R_P45011B11m,-407.826991238,3.25156014611
R_P45011B12m,-407.826991523,3.25156014611
R_P45011B21m,-779.961811598,6.26947965495
R_P45017A1r,-409.080898806,3.30125176568
R_P45017A2r,-231.742016856,2.61805183117
R_P45017A3r,-409.080898806,3.30125176568
R_P45017A4r,-233.359163009,2.49098257755
R_P45019A1r,-903.727376848,100000.000785
R_P45019A2r,-905.587957363,100000.000785
R_P4501B1r,-441.408441251,3.69801486606
R_P45021A1r,-394.65102877,3.13395344842
R_P45021A2r,-394.651030852,3.13395344842
R_P45027A11m,-394.651028113,3.13395344842
R_P45027A12m,22.5162078157,1.03432992881
R_P45027A13m,-496.725420555,3.17103081081
R_P45027A14m,-394.651028113,3.13395344842
R_P45027A15m,-436.207671256,3.40094253787
R_P45027A16m,-496.728751788,3.17103081081
R_P45027A1m,-394.651028113,3.13395344842
R_P4502C93,-394.651028113,3.13395344842
R_P4502C94,-342.042770001,100000.000383
R_P45039A1r,-407.826991238,3.25156014611
R_P4503A43r,-396.268190519,3.29014906525
R_P4503A7r,-409.444153644,3.40539540061
R_P45046A1r,-396.777560834,3.09957775029
R_P4507A1r,-407.826991238,3.25156014611
R_P4507B11r,-407.826991238,3.25156014611
R_P4507B12r,-407.826991238,3.25156014611
R_P4508B11r,-407.826991238,3.25156014611
R_P4508B13r,-407.641200803,3.24441771082
R_P450SCC1m,-403.168216319,3.16816762482
R_P5CD,-55.9814634978,5.21090260723
R_P5CDm,-55.9814634978,5.21090260723
R_P5CR,-50.0780999854,2.9601378257
R_P5CRm,-50.0780999854,2.9601378257
R_P5CRx,-49.8923095509,2.97954905437
R_P5CRxm,-49.8923095509,2.97954905437
R_PACALDt,0.0,0.0
R_PACALDt2rpp,0.0,0.0
R_PACALDtex,0.0,0.0
R_PACALDtm,0.0,0.0
R_PACCOAL,-72.2147069455,2.19216398186
R_PACCOAL2,-9.76603517689,1.46708485328
R_PACCOAL3,-9.61808879693,1.46708485328
R_PACt1,0.0,0.0
R_PACt2r,0.0,0.0
R_PACt3,0.0,0.0
R_PALDH,-75.4084472502,7.30271836993
R_PAN4PP,-9.75933819423,1.23002388087
R_PAN4Ptm,0.0,0.0
R_PANTS,-41.9698136528,1.34066561356
R_PANTtm,0.0,0.0
R_PAPPT2,1.87354539601,3.4746261419
R_PAPPT3,1.87354539601,3.4746261419
R_PAPSPAPthr,0.0,0.0
R_PAPSR,-35.0007439997,6.19357127857
R_PAPSSH,84.9599795297,5.70261216903
R_PAPStg,0.0,0.0
R_PAPt,0.0,0.0
R_PAPtg,0.0,0.0
R_PAPtm,0.0,0.0
R_PBAL,-41.9698136528,1.34066561356
R_PBALm,-41.9698136528,1.34066561356
R_PBUTT,21.0324864135,1.77430618351
R_PC,-3.96255288522,0.734142924152
R_PC11M,0.0,0.0
R_PC17M,-89.3571310571,0.0
R_PC20M,-12.6501720105,100000.000106
R_PC2D,-46.4011978366,0.0
R_PC6AR,42.7766769459,7.61192786196
R_PC6YM,-86.7354658569,200000.000262
R_PC8XM,99.2244062391,0.0
R_PCADYOX,-315.139727403,5.36652648654
R_PCFPTh,-2.12250373312,4.79506920832
R_PCFPTm,-2.12250373312,4.79506920832
R_PCLAD,-15.7167503983,3.32535592928
R_PCLYSOX,0.0,0.0
R_PCPPTh,-17.7809421607,3.30913584879
R_PCPPTm,-17.7809421607,3.30913584879
R_PCREATtmdiffir,0.0,0.0
R_PCRNtc,0.0,0.0
R_PCRNtm,0.0,0.0
R_PCm,-3.96255288522,0.734142924152
R_PDCh,11.1377597782,2.04926066353
R_PDCm,11.1377597782,2.04926066353
R_PDE1,-42.2457066102,1.13736800706
R_PDE1g,-42.2457066102,1.13736800706
R_PDE4,-38.7977401178,3.15933137556
R_PDE4g,-38.7977401178,3.15933137556
R_PDH,-35.6921179933,3.25440435065
R_PDH2,-56.5837463351,4.36805741459
R_PDHa,-31.4358879595,3.28410985529
R_PDHam1hi,-29.0601337376,3.46673529968
R_PDHam1mi,-29.0601337376,3.46673529968
R_PDHam2hi,-2.37575422185,1.78571802605
R_PDHam2mi,-2.37575422185,1.78571802605
R_PDHbr,-8.70205158961,1.49379103891
R_PDHcr,4.44582155579,0.936077771724
R_PDHe2hr,-8.70205158961,1.49379103891
R_PDHe2r,-8.70205158961,1.49379103891
R_PDHe3hr,4.44582155579,0.936077771724
R_PDHm,-35.6921179933,3.25440435065
R_PDPtu,0.0,0.0
R_PDX5PO2,21.2716290109,1.00950508949
R_PDX5POi,-111.37065035,4.27018011429
R_PDX5PS,-229.777771883,5.47947535152
R_PDXPP,-17.1969927315,2.17270461029
R_PEAMNtex,0.0,0.0
R_PECGONCOATr,-5.12196317979,1.46708485328
R_PENAM,62.5692409731,2.36748291909
R_PENDPtm,0.0,0.0
R_PENGt1,0.0,0.0
R_PEPAT,0.0,0.0
R_PEPCK_re,13.2889904626,3.41017241218
R_PEPCKm,13.2889904626,3.41017241218
R_PEPDt3,0.0,0.0
R_PEPLYStn,0.0,0.0
R_PEPPIth,0.0,0.0
R_PEPt6,0.0,0.0
R_PEPt6pp,0.0,0.0
R_PEPtex,0.0,0.0
R_PERD,19.8864900796,0.975026675028
R_PERILLYLte,0.0,0.0
R_PETHCT,1.40359041207,2.9601378257
R_PFK,-16.11094844,0.681766884969
R_PFK_2,-18.0286680595,1.2233063929
R_PFK_3,-9.33961086646,2.91089384365
R_PFK_adp,-14.3308423113,0.693761148212
R_PFK_ppi,-5.06769153042,0.708596856597
R_PFKh,-18.0286680595,1.2233063929
R_PFL,-21.2023258998,1.50682920607
R_PFLACTm,-21.2023258998,1.50682920607
R_PFLh,-21.2023258998,1.50682920607
R_PGAMT,-6.89692940752,3.20301349497
R_PGAMTi,6.89692940752,3.20301349497
R_PGCD,33.7630417534,0.569629948557
R_PGCM,-0.984218447929,2.07512751185
R_PGDHh,10.7627139074,3.22382244612
R_PGDI,-64.9503707156,100000.001246
R_PGDIr,-64.9503707156,100000.001246
R_PGESr,-64.949704721,100000.001246
R_PGI,2.52447649928,0.386485394354
R_PGIA,-0.0292194607489,1.54834554412
R_PGIAh,-0.0292194607489,1.54834554412
R_PGIBh,1.28542167235,1.54834554412
R_PGISr,-103.650737091,100000.000216
R_PGK,18.5024064844,0.445598123924
R_PGK_1,-18.5024064844,0.445598123924
R_PGKf,-18.5024064844,0.445598123924
R_PGKh,-18.5024064844,0.445598123924
R_PGKm,-18.5024064844,0.445598123924
R_PGL,-22.0824167208,1.67592745582
R_PGLCNDH,-20.1893321984,2.00966507874
R_PGLUSYN,0.0,0.0
R_PGLYCP,-28.901392475,2.07011762247
R_PGLYCPh,-28.901392475,2.07011762247
R_PGLYCPx,-28.901392475,2.07011762247
R_PGLYDH,33.7630417534,0.569629948557
R_PGLer,-22.0824167208,1.67592745582
R_PGLh,-22.0824167208,1.67592745582
R_PGM,-4.18372059596,0.364387070064
R_PGMT,-7.41969772558,0.751624228561
R_PGMTh,-0.984218447929,2.07512751185
R_PGM_1,4.18372059596,0.364387070064
R_PGMf,4.18372059596,0.364387070064
R_PGMm,4.18372059596,0.364387070064
R_PGS,-805.792869996,100000.001314
R_PGSr,-805.792869996,100000.001314
R_PHACCOAGLNAC,-19.7203557355,3.70821503813
R_PHACTE,37.171012762,2.1803539986
R_PHCD,-35.9066350799,4.74501431646
R_PHCDm,-35.9066350799,4.74501431646
R_PHCHGS,2.25318459128,4.50279467331
R_PHCHGSm,2.25318459128,4.50279467331
R_PHEACGLNt,0.0,0.0
R_PHEACt,0.0,0.0
R_PHEMEabcpp,-25.7805434027,0.30790191248
R_PHEMEt,0.0,0.0
R_PHEMEth,0.0,0.0
R_PHEMEtiex,0.0,0.0
R_PHEMEtm,0.0,0.0
R_PHEMEtm_1,0.0,0.0
R_PHENOLt2pp,0.0,0.0
R_PHENOLtex,0.0,0.0
R_PHEPC,-41.7609331768,0.0
R_PHEPS,-121.147612709,0.0
R_PHETA1,-0.0920447719849,2.0931335298
R_PHETA1m,-0.0920447719849,2.0931335298
R_PHETHPTOX,-0.78228528281,0.0
R_PHETRS,0.0,0.0
R_PHETRSm,0.0,0.0
R_PHEt2m,0.0,0.0
R_PHEt2r,0.0,0.0
R_PHEt2rpp,0.0,0.0
R_PHEt4,0.0,0.0
R_PHEtec,0.0,0.0
R_PHEtex,0.0,0.0
R_PHEth,0.0,0.0
R_PHOMSELCYSL,-0.0314394791405,0.0
R_PHOMSELCYSLh,-0.0314394791405,0.0
R_PHOtex,0.0,0.0
R_PHOtpp,0.0,0.0
R_PHYCBOXL,-29.7937396223,5.03745957489
R_PHYHx,-449.121971599,4.69684381105
R_PHYQt,-25.7805434027,0.30790191248
R_PHYTES,-142.114243761,5.11711830627
R_PHYTSpp,-31.7478747243,8.29369049192
R_PHYTt,0.0,0.0
R_PICH,3.21764880074,1.87979897523
R_PIMEtr,0.0,0.0
R_PINA1th,0.0,0.0
R_PINA1tm,0.0,0.0
R_PIabc,-25.7805434027,0.30790191248
R_PIcm,0.0,0.0
R_PIt,0.0,0.0
R_PIt2m,0.0,0.0
R_PIt2m_2,0.0,0.0
R_PIt2n,0.0,0.0
R_PIt2p,0.0,0.0
R_PIt2r,0.0,0.0
R_PIt2rpp,0.0,0.0
R_PIt2v,0.0,0.0
R_PIt5m,0.0,0.0
R_PIt7,0.0,0.0
R_PIt7ipp,0.0,0.0
R_PIt8,0.0,0.0
R_PIt9,0.0,0.0
R_PIter,0.0,0.0
R_PItex,0.0,0.0
R_PItf,0.0,0.0
R_PItg,0.0,0.0
R_PItn,0.0,0.0
R_PItn_1,0.0,0.0
R_PItx,0.0,0.0
R_PIuabcpp,-25.7805434027,0.30790191248
R_PLPS,-301.046961343,5.22793623005
R_PMANM,-4.32349851873,1.51208449453
R_PMDPHT,-13.9839459246,1.23002388087
R_PMEVK,-2.36637614194,2.0931335298
R_PMEVKx,-2.36637614194,2.0931335298
R_PMI12346PH,-29.719128834,1.28262488287
R_PMI12346PHn,-29.719128834,1.28262488287
R_PMI12346PS,3.93858543135,1.27618430235
R_PMPK,-3.33728427745,1.80142400629
R_PMTCOAth,0.0,0.0
R_PMTCOAtm,0.0,0.0
R_PMTCOAts,0.0,0.0
R_PMTCOAtx,0.0,0.0
R_PNCDC,-20.0055358269,3.105479303
R_PNORm,18.9984353176,2.9601378257
R_PNORn,18.9984353176,2.9601378257
R_PNP,-15.4103595444,2.9601378257
R_PNTEH,-5.99664371816,4.54150883804
R_PNTK,-8.07243280572,4.12314522369
R_PNTKm,-8.07243280572,4.12314522369
R_PNTORtm,0.0,0.0
R_PNTOt2,0.0,0.0
R_PNTOt4,0.0,0.0
R_PNTOt4pp,0.0,0.0
R_PNTOt5,-25.7805434027,0.30790191248
R_PNTOtex,0.0,0.0
R_POAT,0.0920447719849,2.0931335298
R_POATh,0.0920447719849,2.0931335298
R_POATm,0.0920447719849,2.0931335298
R_POLYAO,-93.9461885335,5.84005434356
R_POLYAO2,-87.601057671,5.84005434356
R_POLYAO3,-90.3643815663,5.84005434356
R_POR_1,45.511670011,0.0
R_POX2,-62.1338357487,8.14325232122
R_PPA,-14.7372864931,0.192787479724
R_PPA2,-28.000543313,0.0
R_PPA2m,-28.000543313,0.0
R_PPACOALh,6.00600802159,2.9601378257
R_PPACOALm,6.00600802159,2.9601378257
R_PPAKr,-33.0501009631,2.82775301711
R_PPALtex,0.0,0.0
R_PPALtpp,0.0,0.0
R_PPANA,-14.7372864931,0.192787479724
R_PPATDh,-31.8582519259,3.77282347592
R_PPA_1,-14.7372864931,0.192787479724
R_PPA_1pp,-14.7372864931,0.192787479724
R_PPAer,-14.7372864931,0.192787479724
R_PPAm,-14.7372864931,0.192787479724
R_PPAn,-14.7372864931,0.192787479724
R_PPAt2pp,0.0,0.0
R_PPAt4pp,0.0,0.0
R_PPAt6,0.0,0.0
R_PPAtex,0.0,0.0
R_PPAth,0.0,0.0
R_PPAtm,0.0,0.0
R_PPAtr,0.0,0.0
R_PPBNGS,-109.799718665,4.0131175471
R_PPBNGS_1,-109.799718665,4.0131175471
R_PPC,-36.5897023882,3.15396732482
R_PPCDC,-21.0102877691,3.105479303
R_PPCK,10.8091589856,3.16417456307
R_PPCKm,10.8091589856,3.16417456307
R_PPCOAC,-2.89502608618,5.31678319459
R_PPCOACm,-2.89502608618,5.31678319459
R_PPCOAth,0.0,0.0
R_PPCOAtm,0.0,0.0
R_PPCSCT,-17.2970906258,3.26822538242
R_PPD2CSPp,-7.10084920916,8.47287742602
R_PPDD,-39.4301104215,1.26721259853
R_PPDK,18.0840845931,0.495140816893
R_PPDKh,18.0840845931,0.495140816893
R_PPDOy,-22.5162078157,1.03432992881
R_PPGKr,8.99276475843,0.473745760801
